tissue,sample_id,signature,n_genes_used,signature_score
Heart - Left Ventricle,GTEX-1AX9K-0526-SM-73KV1,MitoAll,1101,0.03714503115491495
Heart - Left Ventricle,GTEX-1AX9K-0526-SM-73KV1,MitoOnly,518,0.10791937598426064
Heart - Left Ventricle,GTEX-1AYCT-0426-SM-73KVZ,MitoAll,1101,0.18412062465818407
Heart - Left Ventricle,GTEX-1AYCT-0426-SM-73KVZ,MitoOnly,518,0.2407311905292422
Heart - Left Ventricle,GTEX-1AYD5-0426-SM-GRR35,MitoAll,1101,-0.7979377936798719
Heart - Left Ventricle,GTEX-1AYD5-0426-SM-GRR35,MitoOnly,518,-0.8041993388854178
Heart - Left Ventricle,GTEX-1B8KE-0126-SM-793AM,MitoAll,1101,0.41641067337427007
Heart - Left Ventricle,GTEX-1B8KE-0126-SM-793AM,MitoOnly,518,0.4442201802641239
Heart - Left Ventricle,GTEX-1B8L1-0526-SM-79ONX,MitoAll,1101,-0.592866033341899
Heart - Left Ventricle,GTEX-1B8L1-0526-SM-79ONX,MitoOnly,518,-0.5716421716068849
Heart - Left Ventricle,GTEX-1B8SG-0826-SM-7EWF7,MitoAll,1101,-0.4856763986897063
Heart - Left Ventricle,GTEX-1B8SG-0826-SM-7EWF7,MitoOnly,518,-0.486598260611518
Heart - Left Ventricle,GTEX-1B932-1026-SM-793CL,MitoAll,1101,0.7519245454170949
Heart - Left Ventricle,GTEX-1B932-1026-SM-793CL,MitoOnly,518,0.7774462328399886
Heart - Left Ventricle,GTEX-1B933-0626-SM-GPI98,MitoAll,1101,-1.0539639486362253
Heart - Left Ventricle,GTEX-1B933-0626-SM-GPI98,MitoOnly,518,-1.061951118709706
Heart - Left Ventricle,GTEX-1B97J-0726-SM-7RHG3,MitoAll,1101,0.1668218148877249
Heart - Left Ventricle,GTEX-1B97J-0726-SM-7RHG3,MitoOnly,518,0.21971288894546834
Heart - Left Ventricle,GTEX-1B996-1126-SM-73KWN,MitoAll,1101,0.2933044060399558
Heart - Left Ventricle,GTEX-1B996-1126-SM-73KWN,MitoOnly,518,0.3166146777277818
Heart - Left Ventricle,GTEX-1BAJH-1626-SM-73KUV,MitoAll,1101,-0.20272386284362434
Heart - Left Ventricle,GTEX-1BAJH-1626-SM-73KUV,MitoOnly,518,-0.16174011131949437
Heart - Left Ventricle,GTEX-1C2JI-0526-SM-7EWEQ,MitoAll,1101,-0.03568870829302085
Heart - Left Ventricle,GTEX-1C2JI-0526-SM-7EWEQ,MitoOnly,518,0.02017453955900665
Heart - Left Ventricle,GTEX-1C64O-0826-SM-79OKZ,MitoAll,1101,0.0858213557044149
Heart - Left Ventricle,GTEX-1C64O-0826-SM-79OKZ,MitoOnly,518,0.11550540396425237
Heart - Left Ventricle,GTEX-1C6VQ-1126-SM-7EWET,MitoAll,1101,-1.3915833356697078
Heart - Left Ventricle,GTEX-1C6VQ-1126-SM-7EWET,MitoOnly,518,-1.4447897476423188
Heart - Left Ventricle,GTEX-1CAMS-1326-SM-79OJR,MitoAll,1101,0.45578675141425984
Heart - Left Ventricle,GTEX-1CAMS-1326-SM-79OJR,MitoOnly,518,0.4807188670472798
Heart - Left Ventricle,GTEX-1CB4E-0526-SM-7MXTK,MitoAll,1101,0.24924998901584317
Heart - Left Ventricle,GTEX-1CB4E-0526-SM-7MXTK,MitoOnly,518,0.2990996866437283
Heart - Left Ventricle,GTEX-1CB4G-0826-SM-7DUGF,MitoAll,1101,-0.04708427661576676
Heart - Left Ventricle,GTEX-1CB4G-0826-SM-7DUGF,MitoOnly,518,-0.010449624688095559
Heart - Left Ventricle,GTEX-1CB4I-1626-SM-7RHGV,MitoAll,1101,0.3883274743106508
Heart - Left Ventricle,GTEX-1CB4I-1626-SM-7RHGV,MitoOnly,518,0.43664983803087065
Heart - Left Ventricle,GTEX-1CB4J-0326-SM-7PBZO,MitoAll,1101,0.2898842382094661
Heart - Left Ventricle,GTEX-1CB4J-0326-SM-7PBZO,MitoOnly,518,0.3248207133387821
Heart - Left Ventricle,GTEX-1E1VI-1326-SM-7IGQD,MitoAll,1101,-0.24531700553926977
Heart - Left Ventricle,GTEX-1E1VI-1326-SM-7IGQD,MitoOnly,518,-0.2102831394788314
Heart - Left Ventricle,GTEX-1EH9U-0826-SM-7IGPT,MitoAll,1101,-1.2774609914429687
Heart - Left Ventricle,GTEX-1EH9U-0826-SM-7IGPT,MitoOnly,518,-1.2843795401038662
Heart - Left Ventricle,GTEX-1EKGG-1126-SM-7MGXB,MitoAll,1101,-1.5785207597029554
Heart - Left Ventricle,GTEX-1EKGG-1126-SM-7MGXB,MitoOnly,518,-1.5890807464432604
Heart - Left Ventricle,GTEX-1EMGI-1226-SM-793DD,MitoAll,1101,0.504772807040186
Heart - Left Ventricle,GTEX-1EMGI-1226-SM-793DD,MitoOnly,518,0.5227504814077335
Heart - Left Ventricle,GTEX-1EN7A-0726-SM-7PBXT,MitoAll,1101,-1.256638172379315
Heart - Left Ventricle,GTEX-1EN7A-0726-SM-7PBXT,MitoOnly,518,-1.2729041718808782
Heart - Left Ventricle,GTEX-1EU9M-1826-SM-7DUGU,MitoAll,1101,0.3836778207719747
Heart - Left Ventricle,GTEX-1EU9M-1826-SM-7DUGU,MitoOnly,518,0.43219897758930703
Heart - Left Ventricle,GTEX-1EWIQ-1426-SM-7IGOS,MitoAll,1101,-1.5824777373649273
Heart - Left Ventricle,GTEX-1EWIQ-1426-SM-7IGOS,MitoOnly,518,-1.6055632411076415
Heart - Left Ventricle,GTEX-1EX96-2526-SM-7RHGW,MitoAll,1101,-1.883911429249042
Heart - Left Ventricle,GTEX-1EX96-2526-SM-7RHGW,MitoOnly,518,-1.919244325807573
Heart - Left Ventricle,GTEX-1F48J-1026-SM-7P8SO,MitoAll,1101,-0.5219507844858127
Heart - Left Ventricle,GTEX-1F48J-1026-SM-7P8SO,MitoOnly,518,-0.5165859539950216
Heart - Left Ventricle,GTEX-1F5PK-0326-SM-9KNUD,MitoAll,1101,0.13937735891959638
Heart - Left Ventricle,GTEX-1F5PK-0326-SM-9KNUD,MitoOnly,518,0.19274696140388206
Heart - Left Ventricle,GTEX-1F6I4-0726-SM-7PC2P,MitoAll,1101,0.046061755603876174
Heart - Left Ventricle,GTEX-1F6I4-0726-SM-7PC2P,MitoOnly,518,0.1021128116973109
Heart - Left Ventricle,GTEX-1F6IF-2526-SM-7P8TV,MitoAll,1101,-0.5852207829899863
Heart - Left Ventricle,GTEX-1F6IF-2526-SM-7P8TV,MitoOnly,518,-0.5677960014844431
Heart - Left Ventricle,GTEX-1F75I-1126-SM-9WYUO,MitoAll,1101,0.26645134745758153
Heart - Left Ventricle,GTEX-1F75I-1126-SM-9WYUO,MitoOnly,518,0.32587055361967643
Heart - Left Ventricle,GTEX-1GF9U-0426-SM-7RHHA,MitoAll,1101,0.2915970170104619
Heart - Left Ventricle,GTEX-1GF9U-0426-SM-7RHHA,MitoOnly,518,0.31926922169137073
Heart - Left Ventricle,GTEX-1GF9V-1626-SM-7PBXL,MitoAll,1101,-0.3123394503940739
Heart - Left Ventricle,GTEX-1GF9V-1626-SM-7PBXL,MitoOnly,518,-0.28815197614802224
Heart - Left Ventricle,GTEX-1GL5R-0326-SM-9WYTJ,MitoAll,1101,0.03063400497029037
Heart - Left Ventricle,GTEX-1GL5R-0326-SM-9WYTJ,MitoOnly,518,0.06124840947126932
Heart - Left Ventricle,GTEX-1GMR2-1426-SM-7RHHK,MitoAll,1101,0.018231609683061947
Heart - Left Ventricle,GTEX-1GMR2-1426-SM-7RHHK,MitoOnly,518,0.07671335513207019
Heart - Left Ventricle,GTEX-1GMR3-0326-SM-7P8QT,MitoAll,1101,0.4486174204989172
Heart - Left Ventricle,GTEX-1GMR3-0326-SM-7P8QT,MitoOnly,518,0.5070774755726126
Heart - Left Ventricle,GTEX-1GMRU-1526-SM-9WYT5,MitoAll,1101,0.9511768374148214
Heart - Left Ventricle,GTEX-1GMRU-1526-SM-9WYT5,MitoOnly,518,1.0056665416375168
Heart - Left Ventricle,GTEX-1GN1V-0826-SM-9KNU6,MitoAll,1101,-1.0438796773387968
Heart - Left Ventricle,GTEX-1GN1V-0826-SM-9KNU6,MitoOnly,518,-1.0298115532007506
Heart - Left Ventricle,GTEX-1GN1W-0326-SM-9JGHF,MitoAll,1101,0.4459901196573386
Heart - Left Ventricle,GTEX-1GN1W-0326-SM-9JGHF,MitoOnly,518,0.4552203468960523
Heart - Left Ventricle,GTEX-1GN2E-1326-SM-9KNVG,MitoAll,1101,-1.3573731581224817
Heart - Left Ventricle,GTEX-1GN2E-1326-SM-9KNVG,MitoOnly,518,-1.386123476560558
Heart - Left Ventricle,GTEX-1GTWX-1026-SM-7P8QW,MitoAll,1101,-0.05808498357978353
Heart - Left Ventricle,GTEX-1GTWX-1026-SM-7P8QW,MitoOnly,518,-0.10997143503600267
Heart - Left Ventricle,GTEX-1GZ4I-1026-SM-9KNV5,MitoAll,1101,0.34567494438782276
Heart - Left Ventricle,GTEX-1GZ4I-1026-SM-9KNV5,MitoOnly,518,0.3848632051098352
Heart - Left Ventricle,GTEX-1H11D-1226-SM-9WPQ2,MitoAll,1101,0.45508039101899433
Heart - Left Ventricle,GTEX-1H11D-1226-SM-9WPQ2,MitoOnly,518,0.5066398382782037
Heart - Left Ventricle,GTEX-1H1CY-0326-SM-9QEIZ,MitoAll,1101,-1.0849534352074437
Heart - Left Ventricle,GTEX-1H1CY-0326-SM-9QEIZ,MitoOnly,518,-1.1054911051065137
Heart - Left Ventricle,GTEX-1H1ZS-1126-SM-9MQLJ,MitoAll,1101,-0.6825908637419932
Heart - Left Ventricle,GTEX-1H1ZS-1126-SM-9MQLJ,MitoOnly,518,-0.647888876251829
Heart - Left Ventricle,GTEX-1H23P-1226-SM-9QEJ2,MitoAll,1101,-0.29893227694298546
Heart - Left Ventricle,GTEX-1H23P-1226-SM-9QEJ2,MitoOnly,518,-0.2950713997997159
Heart - Left Ventricle,GTEX-1H3NZ-1126-SM-9WYT9,MitoAll,1101,-1.4804495491319833
Heart - Left Ventricle,GTEX-1H3NZ-1126-SM-9WYT9,MitoOnly,518,-1.5098243819301809
Heart - Left Ventricle,GTEX-1HBPH-0126-SM-CNNQ7,MitoAll,1101,0.11509704967484505
Heart - Left Ventricle,GTEX-1HBPH-0126-SM-CNNQ7,MitoOnly,518,0.18517234745331151
Heart - Left Ventricle,GTEX-1HBPM-1226-SM-A9SM8,MitoAll,1101,-0.6139302264995109
Heart - Left Ventricle,GTEX-1HBPM-1226-SM-A9SM8,MitoOnly,518,-0.5919883774261561
Heart - Left Ventricle,GTEX-1HC8U-0726-SM-ACKXL,MitoAll,1101,0.2646307617489139
Heart - Left Ventricle,GTEX-1HC8U-0726-SM-ACKXL,MitoOnly,518,0.30634386832435984
Heart - Left Ventricle,GTEX-1HCU6-1026-SM-A9G25,MitoAll,1101,-0.9225571519149088
Heart - Left Ventricle,GTEX-1HCU6-1026-SM-A9G25,MitoOnly,518,-0.9159839322725496
Heart - Left Ventricle,GTEX-1HCU7-1326-SM-CNPPW,MitoAll,1101,-0.9803289119882962
Heart - Left Ventricle,GTEX-1HCU7-1326-SM-CNPPW,MitoOnly,518,-0.9539614170153805
Heart - Left Ventricle,GTEX-1HCUA-0526-SM-A9SMH,MitoAll,1101,0.449703737488895
Heart - Left Ventricle,GTEX-1HCUA-0526-SM-A9SMH,MitoOnly,518,0.499032807065871
Heart - Left Ventricle,GTEX-1HCVE-1126-SM-9WPPG,MitoAll,1101,-1.726935249488738
Heart - Left Ventricle,GTEX-1HCVE-1126-SM-9WPPG,MitoOnly,518,-1.7678476960691958
Heart - Left Ventricle,GTEX-1HFI7-0826-SM-A9G23,MitoAll,1101,0.2532770328102774
Heart - Left Ventricle,GTEX-1HFI7-0826-SM-A9G23,MitoOnly,518,0.29984671000652563
Heart - Left Ventricle,GTEX-1HSGN-1126-SM-CJI4G,MitoAll,1101,0.046820327072822625
Heart - Left Ventricle,GTEX-1HSGN-1126-SM-CJI4G,MitoOnly,518,0.10489404736483177
Heart - Left Ventricle,GTEX-1HSMO-1226-SM-CL548,MitoAll,1101,0.8950642202088395
Heart - Left Ventricle,GTEX-1HSMO-1226-SM-CL548,MitoOnly,518,0.8717536284490155
Heart - Left Ventricle,GTEX-1HSMQ-0226-SM-C1YQL,MitoAll,1101,0.42235515338016
Heart - Left Ventricle,GTEX-1HSMQ-0226-SM-C1YQL,MitoOnly,518,0.4489078176657451
Heart - Left Ventricle,GTEX-1HT8W-1726-SM-CNNQB,MitoAll,1101,-1.2498601549613029
Heart - Left Ventricle,GTEX-1HT8W-1726-SM-CNNQB,MitoOnly,518,-1.2606416811590893
Heart - Left Ventricle,GTEX-1I1GP-0826-SM-A96SD,MitoAll,1101,-1.625535245746554
Heart - Left Ventricle,GTEX-1I1GP-0826-SM-A96SD,MitoOnly,518,-1.6475046564226334
Heart - Left Ventricle,GTEX-1I1GQ-1426-SM-B2LWY,MitoAll,1101,-0.018506915418764522
Heart - Left Ventricle,GTEX-1I1GQ-1426-SM-B2LWY,MitoOnly,518,0.03812003395904945
Heart - Left Ventricle,GTEX-1I1GV-1326-SM-A96SE,MitoAll,1101,-1.1630199696403143
Heart - Left Ventricle,GTEX-1I1GV-1326-SM-A96SE,MitoOnly,518,-1.1549875676946995
Heart - Left Ventricle,GTEX-1I1HK-0726-SM-B2LY4,MitoAll,1101,0.18096166942344222
Heart - Left Ventricle,GTEX-1I1HK-0726-SM-B2LY4,MitoOnly,518,0.22874859844136247
Heart - Left Ventricle,GTEX-1I6K7-0626-SM-ARL7Q,MitoAll,1101,0.6462953344028253
Heart - Left Ventricle,GTEX-1I6K7-0626-SM-ARL7Q,MitoOnly,518,0.6687419023122475
Heart - Left Ventricle,GTEX-1ICG6-0626-SM-ACKWS,MitoAll,1101,-0.6030426725086514
Heart - Left Ventricle,GTEX-1ICG6-0626-SM-ACKWS,MitoOnly,518,-0.5434855458865738
Heart - Left Ventricle,GTEX-1ICLY-1326-SM-CJI47,MitoAll,1101,-0.7013322211362957
Heart - Left Ventricle,GTEX-1ICLY-1326-SM-CJI47,MitoOnly,518,-0.6864136362165658
Heart - Left Ventricle,GTEX-1ICLZ-1026-SM-A9SLF,MitoAll,1101,-0.6496614860190199
Heart - Left Ventricle,GTEX-1ICLZ-1026-SM-A9SLF,MitoOnly,518,-0.6533413670150743
Heart - Left Ventricle,GTEX-1IDJE-0326-SM-CM2TD,MitoAll,1101,0.24854197996440114
Heart - Left Ventricle,GTEX-1IDJE-0326-SM-CM2TD,MitoOnly,518,0.2939513819149952
Heart - Left Ventricle,GTEX-1IDJF-0726-SM-CJI1U,MitoAll,1101,0.4952289273091051
Heart - Left Ventricle,GTEX-1IDJF-0726-SM-CJI1U,MitoOnly,518,0.5386714761696114
Heart - Left Ventricle,GTEX-1IDJH-1026-SM-E9TKH,MitoAll,1101,-1.9160470210906848
Heart - Left Ventricle,GTEX-1IDJH-1026-SM-E9TKH,MitoOnly,518,-1.9555961149740533
Heart - Left Ventricle,GTEX-1IDJI-1026-SM-A96TE,MitoAll,1101,0.4129201180644068
Heart - Left Ventricle,GTEX-1IDJI-1026-SM-A96TE,MitoOnly,518,0.4626126130843446
Heart - Left Ventricle,GTEX-1IDJU-0726-SM-CNPQ9,MitoAll,1101,0.2748715328862546
Heart - Left Ventricle,GTEX-1IDJU-0726-SM-CNPQ9,MitoOnly,518,0.31378675333612094
Heart - Left Ventricle,GTEX-1IKJJ-0826-SM-A96SP,MitoAll,1101,-1.7501203308947775
Heart - Left Ventricle,GTEX-1IKJJ-0826-SM-A96SP,MitoOnly,518,-1.7837152585412992
Heart - Left Ventricle,GTEX-1IKK5-1526-SM-CKZPW,MitoAll,1101,0.23822638655896863
Heart - Left Ventricle,GTEX-1IKK5-1526-SM-CKZPW,MitoOnly,518,0.25877720242793545
Heart - Left Ventricle,GTEX-1IKOE-1026-SM-ARZMF,MitoAll,1101,0.39248394631598155
Heart - Left Ventricle,GTEX-1IKOE-1026-SM-ARZMF,MitoOnly,518,0.4302149278104022
Heart - Left Ventricle,GTEX-1IL2U-1326-SM-A9G2O,MitoAll,1101,-0.6450049361704401
Heart - Left Ventricle,GTEX-1IL2U-1326-SM-A9G2O,MitoOnly,518,-0.6207421612389641
Heart - Left Ventricle,GTEX-1J8EW-0926-SM-A9G33,MitoAll,1101,0.5592407580750306
Heart - Left Ventricle,GTEX-1J8EW-0926-SM-A9G33,MitoOnly,518,0.6112447151335076
Heart - Left Ventricle,GTEX-1J8Q2-1226-SM-A9G2W,MitoAll,1101,-1.1140795099946281
Heart - Left Ventricle,GTEX-1J8Q2-1226-SM-A9G2W,MitoOnly,518,-1.0938011064470692
Heart - Left Ventricle,GTEX-1J8Q3-1226-SM-CKZPT,MitoAll,1101,0.33602077969122907
Heart - Left Ventricle,GTEX-1J8Q3-1226-SM-CKZPT,MitoOnly,518,0.378168961704968
Heart - Left Ventricle,GTEX-1J8QM-0426-SM-AHZ3X,MitoAll,1101,0.6500946250717289
Heart - Left Ventricle,GTEX-1J8QM-0426-SM-AHZ3X,MitoOnly,518,0.682497918301781
Heart - Left Ventricle,GTEX-1JJ6O-2126-SM-CNNP6,MitoAll,1101,-0.7072211416914288
Heart - Left Ventricle,GTEX-1JJ6O-2126-SM-CNNP6,MitoOnly,518,-0.6902508265388796
Heart - Left Ventricle,GTEX-1JJE9-1426-SM-ARL8P,MitoAll,1101,0.3344104641660789
Heart - Left Ventricle,GTEX-1JJE9-1426-SM-ARL8P,MitoOnly,518,0.2620113650875522
Heart - Left Ventricle,GTEX-1JJEA-0826-SM-CL53T,MitoAll,1101,-0.25555138826424906
Heart - Left Ventricle,GTEX-1JJEA-0826-SM-CL53T,MitoOnly,518,-0.19750843740703408
Heart - Left Ventricle,GTEX-1JK1U-0526-SM-CYPSQ,MitoAll,1101,0.09729134215714925
Heart - Left Ventricle,GTEX-1JK1U-0526-SM-CYPSQ,MitoOnly,518,0.14303501697587573
Heart - Left Ventricle,GTEX-1JMLX-1626-SM-ARZMV,MitoAll,1101,0.14045304802296477
Heart - Left Ventricle,GTEX-1JMLX-1626-SM-ARZMV,MitoOnly,518,0.15817242925469852
Heart - Left Ventricle,GTEX-1JMOU-0226-SM-CNNPD,MitoAll,1101,-1.3961279366113715
Heart - Left Ventricle,GTEX-1JMOU-0226-SM-CNNPD,MitoOnly,518,-1.4430057314134193
Heart - Left Ventricle,GTEX-1JMPZ-1426-SM-CJI3C,MitoAll,1101,0.14252395365670206
Heart - Left Ventricle,GTEX-1JMPZ-1426-SM-CJI3C,MitoOnly,518,0.17570314653963215
Heart - Left Ventricle,GTEX-1JMQK-0626-SM-D4P2R,MitoAll,1101,0.2760376980933351
Heart - Left Ventricle,GTEX-1JMQK-0626-SM-D4P2R,MitoOnly,518,0.3106723741888822
Heart - Left Ventricle,GTEX-1JN1M-1026-SM-CNPOS,MitoAll,1101,-0.78914179620449
Heart - Left Ventricle,GTEX-1JN1M-1026-SM-CNPOS,MitoOnly,518,-0.7999625376153203
Heart - Left Ventricle,GTEX-1JN6P-1126-SM-CKZON,MitoAll,1101,-2.3228580996843826
Heart - Left Ventricle,GTEX-1JN6P-1126-SM-CKZON,MitoOnly,518,-2.3539142371515873
Heart - Left Ventricle,GTEX-1K9T9-1126-SM-D3L9E,MitoAll,1101,0.3546433142967613
Heart - Left Ventricle,GTEX-1K9T9-1126-SM-D3L9E,MitoOnly,518,0.3219009227617915
Heart - Left Ventricle,GTEX-1KANC-0426-SM-CXZK5,MitoAll,1101,0.18916563853866175
Heart - Left Ventricle,GTEX-1KANC-0426-SM-CXZK5,MitoOnly,518,0.25599987941851116
Heart - Left Ventricle,GTEX-1KD4Q-0726-SM-DIPGE,MitoAll,1101,-1.9425400683572158
Heart - Left Ventricle,GTEX-1KD4Q-0726-SM-DIPGE,MitoOnly,518,-1.9699786766182041
Heart - Left Ventricle,GTEX-1KD5A-1026-SM-CY8I8,MitoAll,1101,0.33092401893588747
Heart - Left Ventricle,GTEX-1KD5A-1026-SM-CY8I8,MitoOnly,518,0.39851719078859554
Heart - Left Ventricle,GTEX-1KXAM-1326-SM-E9TJW,MitoAll,1101,0.3552494200153995
Heart - Left Ventricle,GTEX-1KXAM-1326-SM-E9TJW,MitoOnly,518,0.39986686873215144
Heart - Left Ventricle,GTEX-1L5NE-0426-SM-E9TIX,MitoAll,1101,0.26130877006431236
Heart - Left Ventricle,GTEX-1L5NE-0426-SM-E9TIX,MitoOnly,518,0.2951766315440552
Heart - Left Ventricle,GTEX-1LB8K-1026-SM-DHXJJ,MitoAll,1101,-1.0741659667288563
Heart - Left Ventricle,GTEX-1LB8K-1026-SM-DHXJJ,MitoOnly,518,-1.0476890026180259
Heart - Left Ventricle,GTEX-1LC47-1026-SM-D3LAH,MitoAll,1101,0.3102982733343776
Heart - Left Ventricle,GTEX-1LC47-1026-SM-D3LAH,MitoOnly,518,0.3199314505705251
Heart - Left Ventricle,GTEX-1LG7Y-1226-SM-CXZKD,MitoAll,1101,-1.1989180021803423
Heart - Left Ventricle,GTEX-1LG7Y-1226-SM-CXZKD,MitoOnly,518,-1.2145485329635985
Heart - Left Ventricle,GTEX-1LGOU-0726-SM-E9TIY,MitoAll,1101,0.2943938739300849
Heart - Left Ventricle,GTEX-1LGOU-0726-SM-E9TIY,MitoOnly,518,0.35294685311573354
Heart - Left Ventricle,GTEX-1LGRB-1126-SM-CNPP2,MitoAll,1101,0.4011449642277168
Heart - Left Ventricle,GTEX-1LGRB-1126-SM-CNPP2,MitoOnly,518,0.4338844216172053
Heart - Left Ventricle,GTEX-1LH75-0426-SM-E9TJF,MitoAll,1101,0.6890759563003805
Heart - Left Ventricle,GTEX-1LH75-0426-SM-E9TJF,MitoOnly,518,0.7529494204747389
Heart - Left Ventricle,GTEX-1LSNL-0726-SM-G8LKJ,MitoAll,1101,-1.5331127101071875
Heart - Left Ventricle,GTEX-1LSNL-0726-SM-G8LKJ,MitoOnly,518,-1.551430704125518
Heart - Left Ventricle,GTEX-1LSNM-0526-SM-DIPG6,MitoAll,1101,0.15584219631541005
Heart - Left Ventricle,GTEX-1LSNM-0526-SM-DIPG6,MitoOnly,518,0.18018580184193145
Heart - Left Ventricle,GTEX-1LVA9-0926-SM-EVR5G,MitoAll,1101,-1.6589124188761863
Heart - Left Ventricle,GTEX-1LVA9-0926-SM-EVR5G,MitoOnly,518,-1.6686570321722578
Heart - Left Ventricle,GTEX-1LVAN-1726-SM-CNNR1,MitoAll,1101,0.2805665510513753
Heart - Left Ventricle,GTEX-1LVAN-1726-SM-CNNR1,MitoOnly,518,0.3152682029585337
Heart - Left Ventricle,GTEX-1M5QR-1026-SM-DHXK9,MitoAll,1101,-0.17699310036501753
Heart - Left Ventricle,GTEX-1M5QR-1026-SM-DHXK9,MitoOnly,518,-0.15068014081933295
Heart - Left Ventricle,GTEX-1MA7X-0426-SM-GNIPD,MitoAll,1101,-1.7564501094061822
Heart - Left Ventricle,GTEX-1MA7X-0426-SM-GNIPD,MitoOnly,518,-1.780204178426917
Heart - Left Ventricle,GTEX-1MCC2-0326-SM-EV7AK,MitoAll,1101,0.18461247564305536
Heart - Left Ventricle,GTEX-1MCC2-0326-SM-EV7AK,MitoOnly,518,0.2211414759523843
Heart - Left Ventricle,GTEX-1MJIX-0326-SM-EVR42,MitoAll,1101,-0.4871018562437179
Heart - Left Ventricle,GTEX-1MJIX-0326-SM-EVR42,MitoOnly,518,-0.46145871177028713
Heart - Left Ventricle,GTEX-1MJK2-1726-SM-G8LLC,MitoAll,1101,-1.4217291304446915
Heart - Left Ventricle,GTEX-1MJK2-1726-SM-G8LLC,MitoOnly,518,-1.4432199036049882
Heart - Left Ventricle,GTEX-1MUQO-1226-SM-E9TJK,MitoAll,1101,0.44877134522082096
Heart - Left Ventricle,GTEX-1MUQO-1226-SM-E9TJK,MitoOnly,518,0.49901301861907105
Heart - Left Ventricle,GTEX-1N2EF-2826-SM-E6CQF,MitoAll,1101,-0.3243897330025733
Heart - Left Ventricle,GTEX-1N2EF-2826-SM-E6CQF,MitoOnly,518,-0.3195225209266787
Heart - Left Ventricle,GTEX-1NSGN-1026-SM-HK79A,MitoAll,1101,-0.0901173126009231
Heart - Left Ventricle,GTEX-1NSGN-1026-SM-HK79A,MitoOnly,518,-0.042564054925953165
Heart - Left Ventricle,GTEX-1NV8Z-1526-SM-DTX8X,MitoAll,1101,-1.512298333160199
Heart - Left Ventricle,GTEX-1NV8Z-1526-SM-DTX8X,MitoOnly,518,-1.54571524550936
Heart - Left Ventricle,GTEX-1O97I-0826-SM-E8VNE,MitoAll,1101,-1.7379357662692527
Heart - Left Ventricle,GTEX-1O97I-0826-SM-E8VNE,MitoOnly,518,-1.748182729865762
Heart - Left Ventricle,GTEX-1O9I2-1126-SM-DTXEA,MitoAll,1101,0.46749180903194965
Heart - Left Ventricle,GTEX-1O9I2-1126-SM-DTXEA,MitoOnly,518,0.5320794063335782
Heart - Left Ventricle,GTEX-1OFPY-1026-SM-EXUSO,MitoAll,1101,0.1726427593491606
Heart - Left Ventricle,GTEX-1OFPY-1026-SM-EXUSO,MitoOnly,518,0.22289612083157884
Heart - Left Ventricle,GTEX-1OKEX-0726-SM-DPRYE,MitoAll,1101,0.1450429323972172
Heart - Left Ventricle,GTEX-1OKEX-0726-SM-DPRYE,MitoOnly,518,0.1725489624734127
Heart - Left Ventricle,GTEX-1POEN-0626-SM-EVR4B,MitoAll,1101,0.5381616590296749
Heart - Left Ventricle,GTEX-1POEN-0626-SM-EVR4B,MitoOnly,518,0.6231838055926368
Heart - Left Ventricle,GTEX-1PPGY-1126-SM-E76OU,MitoAll,1101,-0.17618844549377133
Heart - Left Ventricle,GTEX-1PPGY-1126-SM-E76OU,MitoOnly,518,-0.14656011385132534
Heart - Left Ventricle,GTEX-1PWST-1026-SM-DTXF2,MitoAll,1101,-0.43667975503032436
Heart - Left Ventricle,GTEX-1PWST-1026-SM-DTXF2,MitoOnly,518,-0.42807945657232116
Heart - Left Ventricle,GTEX-1QCLZ-0926-SM-E6CQZ,MitoAll,1101,0.36623612324360083
Heart - Left Ventricle,GTEX-1QCLZ-0926-SM-E6CQZ,MitoOnly,518,0.41671964259735184
Heart - Left Ventricle,GTEX-1QMI2-1226-SM-EY5ZI,MitoAll,1101,0.41662376818502744
Heart - Left Ventricle,GTEX-1QMI2-1226-SM-EY5ZI,MitoOnly,518,0.5033500669535467
Heart - Left Ventricle,GTEX-1QP29-1526-SM-EXUSY,MitoAll,1101,0.47898380931929274
Heart - Left Ventricle,GTEX-1QP29-1526-SM-EXUSY,MitoOnly,518,0.5371606557143063
Heart - Left Ventricle,GTEX-1QP2A-1126-SM-EVR3H,MitoAll,1101,0.2492637672660831
Heart - Left Ventricle,GTEX-1QP2A-1126-SM-EVR3H,MitoOnly,518,0.2776779715768226
Heart - Left Ventricle,GTEX-1QPFJ-1026-SM-E6CR6,MitoAll,1101,0.5401382174369641
Heart - Left Ventricle,GTEX-1QPFJ-1026-SM-E6CR6,MitoOnly,518,0.5823620689762568
Heart - Left Ventricle,GTEX-1R7EV-0326-SM-E76PA,MitoAll,1101,-0.2878451114773976
Heart - Left Ventricle,GTEX-1R7EV-0326-SM-E76PA,MitoOnly,518,-0.2312919759683958
Heart - Left Ventricle,GTEX-1R9JW-0526-SM-EWRNK,MitoAll,1101,0.15770067576477353
Heart - Left Ventricle,GTEX-1R9JW-0526-SM-EWRNK,MitoOnly,518,0.22616412230406435
Heart - Left Ventricle,GTEX-1R9K4-1326-SM-DTX8G,MitoAll,1101,0.21784362727370266
Heart - Left Ventricle,GTEX-1R9K4-1326-SM-DTX8G,MitoOnly,518,0.2567082436200134
